Year,Labor force status,Race (2003-2021),Gender,Field of maj - most recent deg (major) (2003-2021),Age group (5 year intv),Weighted Count
2019,Unemployed,Black ONLY,Female,S&E-Related Fields,Ages 45-49,395
2019,Unemployed,Black ONLY,Female,S&E-Related Fields,Ages 50-54,274
2019,Unemployed,Black ONLY,Female,S&E-Related Fields,Ages 55-59,649
2019,Unemployed,Black ONLY,Female,S&E-Related Fields,Ages 60-64,"4,029"
2019,Unemployed,Black ONLY,Female,S&E-Related Fields,Ages 70-75,"5,673"
2019,Unemployed,Black ONLY,Female,Non-S&E Fields,Ages 24 or younger,908
2019,Unemployed,Black ONLY,Female,Non-S&E Fields,Ages 25-29,"2,603"
2019,Unemployed,Black ONLY,Female,Non-S&E Fields,Ages 30-34,"33,401"
2019,Unemployed,Black ONLY,Female,Non-S&E Fields,Ages 35-39,889
2019,Unemployed,Black ONLY,Female,Non-S&E Fields,Ages 40-44,"6,140"
2019,Unemployed,Black ONLY,Female,Non-S&E Fields,Ages 45-49,"3,715"
2019,Unemployed,Black ONLY,Female,Non-S&E Fields,Ages 50-54,"20,899"
2019,Unemployed,Black ONLY,Female,Non-S&E Fields,Ages 55-59,"13,224"
2019,Unemployed,Black ONLY,Female,Non-S&E Fields,Ages 60-64,"15,162"
2019,Unemployed,Black ONLY,Female,Non-S&E Fields,Ages 65-69,775
2019,Unemployed,Black ONLY,Female,Non-S&E Fields,Ages 70-75,"10,516"
2019,Unemployed,Black ONLY,Male,Computer and mathematical sciences,Ages 24 or younger,"1,056"
2019,Unemployed,Black ONLY,Male,Computer and mathematical sciences,Ages 25-29,"3,335"
2019,Unemployed,Black ONLY,Male,Computer and mathematical sciences,Ages 30-34,52
2019,Unemployed,Black ONLY,Male,Computer and mathematical sciences,Ages 35-39,462
2019,Unemployed,Black ONLY,Male,Computer and mathematical sciences,Ages 60-64,218
2019,Unemployed,Black ONLY,Male,Computer and mathematical sciences,Ages 70-75,841
2019,Unemployed,Black ONLY,Male,"Biological, agricultural and environmental life sciences",Ages 25-29,624
2019,Unemployed,Black ONLY,Male,"Biological, agricultural and environmental life sciences",Ages 30-34,86
2019,Unemployed,Black ONLY,Male,"Biological, agricultural and environmental life sciences",Ages 40-44,398
2019,Unemployed,Black ONLY,Male,"Biological, agricultural and environmental life sciences",Ages 50-54,122
2019,Unemployed,Black ONLY,Male,"Biological, agricultural and environmental life sciences",Ages 55-59,559
2019,Unemployed,Black ONLY,Male,"Biological, agricultural and environmental life sciences",Ages 60-64,309
2019,Unemployed,Black ONLY,Male,Physical and related sciences,Ages 25-29,289
2019,Unemployed,Black ONLY,Male,Physical and related sciences,Ages 30-34,82
2019,Unemployed,Black ONLY,Male,Physical and related sciences,Ages 35-39,87
2019,Unemployed,Black ONLY,Male,Physical and related sciences,Ages 55-59,146
2019,Unemployed,Black ONLY,Male,Social and related sciences,Ages 25-29,"2,104"
2019,Unemployed,Black ONLY,Male,Social and related sciences,Ages 30-34,"1,468"
2019,Unemployed,Black ONLY,Male,Social and related sciences,Ages 35-39,"3,721"
2019,Unemployed,Black ONLY,Male,Social and related sciences,Ages 45-49,"3,620"
2019,Unemployed,Black ONLY,Male,Social and related sciences,Ages 50-54,"6,883"
2019,Unemployed,Black ONLY,Male,Social and related sciences,Ages 60-64,18
2019,Unemployed,Black ONLY,Male,Social and related sciences,Ages 65-69,769
2019,Unemployed,Black ONLY,Male,Engineering,Ages 24 or younger,866
2019,Unemployed,Black ONLY,Male,Engineering,Ages 25-29,483
2019,Unemployed,Black ONLY,Male,Engineering,Ages 30-34,"1,618"
2019,Unemployed,Black ONLY,Male,Engineering,Ages 40-44,479
2019,Unemployed,Black ONLY,Male,Engineering,Ages 45-49,99
2019,Unemployed,Black ONLY,Male,Engineering,Ages 65-69,207
2019,Unemployed,Black ONLY,Male,S&E-Related Fields,Ages 25-29,91
2019,Unemployed,Black ONLY,Male,S&E-Related Fields,Ages 40-44,157
2019,Unemployed,Black ONLY,Male,S&E-Related Fields,Ages 50-54,950
2019,Unemployed,Black ONLY,Male,S&E-Related Fields,Ages 55-59,121
2019,Unemployed,Black ONLY,Male,S&E-Related Fields,Ages 65-69,"2,130"
2019,Unemployed,Black ONLY,Male,Non-S&E Fields,Ages 24 or younger,"1,862"
2019,Unemployed,Black ONLY,Male,Non-S&E Fields,Ages 25-29,"1,388"
2019,Unemployed,Black ONLY,Male,Non-S&E Fields,Ages 30-34,"3,116"
2019,Unemployed,Black ONLY,Male,Non-S&E Fields,Ages 35-39,523
2019,Unemployed,Black ONLY,Male,Non-S&E Fields,Ages 40-44,"5,388"
2019,Unemployed,Black ONLY,Male,Non-S&E Fields,Ages 45-49,"7,045"
2019,Unemployed,Black ONLY,Male,Non-S&E Fields,Ages 50-54,"6,007"
2019,Unemployed,Black ONLY,Male,Non-S&E Fields,Ages 55-59,"1,802"
2019,Unemployed,Black ONLY,Male,Non-S&E Fields,Ages 60-64,711
2019,Unemployed,Black ONLY,Male,Non-S&E Fields,Ages 65-69,"9,537"
2019,Unemployed,Black ONLY,Male,Non-S&E Fields,Ages 70-75,32
2019,Unemployed,White ONLY,Female,Computer and mathematical sciences,Ages 24 or younger,778
2019,Unemployed,White ONLY,Female,Computer and mathematical sciences,Ages 25-29,513
2019,Unemployed,White ONLY,Female,Computer and mathematical sciences,Ages 30-34,21
2019,Unemployed,White ONLY,Female,Computer and mathematical sciences,Ages 35-39,"2,047"
2019,Unemployed,White ONLY,Female,Computer and mathematical sciences,Ages 40-44,901
2019,Unemployed,White ONLY,Female,Computer and mathematical sciences,Ages 45-49,"4,756"
2019,Unemployed,White ONLY,Female,Computer and mathematical sciences,Ages 50-54,"1,068"
2019,Unemployed,White ONLY,Female,Computer and mathematical sciences,Ages 55-59,"3,977"
2019,Unemployed,White ONLY,Female,Computer and mathematical sciences,Ages 60-64,"3,713"
2019,Unemployed,White ONLY,Female,Computer and mathematical sciences,Ages 65-69,60
2019,Unemployed,White ONLY,Female,Computer and mathematical sciences,Ages 70-75,"1,435"
2019,Unemployed,White ONLY,Female,"Biological, agricultural and environmental life sciences",Ages 24 or younger,"1,253"
2019,Unemployed,White ONLY,Female,"Biological, agricultural and environmental life sciences",Ages 25-29,"3,366"
2019,Unemployed,White ONLY,Female,"Biological, agricultural and environmental life sciences",Ages 30-34,"5,031"
2019,Unemployed,White ONLY,Female,"Biological, agricultural and environmental life sciences",Ages 35-39,"3,165"
2019,Unemployed,White ONLY,Female,"Biological, agricultural and environmental life sciences",Ages 40-44,696
2019,Unemployed,White ONLY,Female,"Biological, agricultural and environmental life sciences",Ages 45-49,430
2019,Unemployed,White ONLY,Female,"Biological, agricultural and environmental life sciences",Ages 50-54,884
2019,Unemployed,White ONLY,Female,"Biological, agricultural and environmental life sciences",Ages 55-59,"2,668"
2019,Unemployed,White ONLY,Female,"Biological, agricultural and environmental life sciences",Ages 65-69,736
2019,Unemployed,White ONLY,Female,"Biological, agricultural and environmental life sciences",Ages 70-75,416
2019,Unemployed,White ONLY,Female,Physical and related sciences,Ages 24 or younger,"1,609"
2019,Unemployed,White ONLY,Female,Physical and related sciences,Ages 25-29,609
2019,Unemployed,White ONLY,Female,Physical and related sciences,Ages 30-34,"9,037"
2019,Unemployed,White ONLY,Female,Physical and related sciences,Ages 35-39,136
2019,Unemployed,White ONLY,Female,Physical and related sciences,Ages 45-49,506
2019,Unemployed,White ONLY,Female,Physical and related sciences,Ages 55-59,"3,022"
2019,Unemployed,White ONLY,Female,Physical and related sciences,Ages 60-64,268
2019,Unemployed,White ONLY,Female,Physical and related sciences,Ages 65-69,271
2019,Unemployed,White ONLY,Female,Physical and related sciences,Ages 70-75,18
2019,Unemployed,White ONLY,Female,Social and related sciences,Ages 24 or younger,389
2019,Unemployed,White ONLY,Female,Social and related sciences,Ages 25-29,"5,685"
2019,Unemployed,White ONLY,Female,Social and related sciences,Ages 30-34,"18,098"
2019,Unemployed,White ONLY,Female,Social and related sciences,Ages 35-39,"9,582"
2019,Unemployed,White ONLY,Female,Social and related sciences,Ages 40-44,"5,338"
2019,Unemployed,White ONLY,Female,Social and related sciences,Ages 45-49,"1,824"
2019,Unemployed,White ONLY,Female,Social and related sciences,Ages 50-54,"15,958"
2019,Unemployed,White ONLY,Female,Social and related sciences,Ages 55-59,"15,551"
2019,Unemployed,White ONLY,Female,Social and related sciences,Ages 60-64,922
2019,Unemployed,White ONLY,Female,Social and related sciences,Ages 65-69,"3,160"
2019,Unemployed,White ONLY,Female,Social and related sciences,Ages 70-75,"4,703"
2019,Unemployed,White ONLY,Female,Engineering,Ages 25-29,"2,562"
2019,Unemployed,White ONLY,Female,Engineering,Ages 30-34,568
2019,Unemployed,White ONLY,Female,Engineering,Ages 35-39,"1,067"
2019,Unemployed,White ONLY,Female,Engineering,Ages 45-49,83
2019,Unemployed,White ONLY,Female,Engineering,Ages 50-54,422
2019,Unemployed,White ONLY,Female,Engineering,Ages 55-59,256
2019,Unemployed,White ONLY,Female,Engineering,Ages 60-64,376
2019,Unemployed,White ONLY,Female,Engineering,Ages 65-69,299
2019,Unemployed,White ONLY,Female,Engineering,Ages 70-75,60
2019,Unemployed,White ONLY,Female,S&E-Related Fields,Ages 24 or younger,"1,220"
2019,Unemployed,White ONLY,Female,S&E-Related Fields,Ages 25-29,"7,641"
2019,Unemployed,White ONLY,Female,S&E-Related Fields,Ages 30-34,"2,628"
2019,Unemployed,White ONLY,Female,S&E-Related Fields,Ages 35-39,"2,583"
2019,Unemployed,White ONLY,Female,S&E-Related Fields,Ages 40-44,"3,999"
2019,Unemployed,White ONLY,Female,S&E-Related Fields,Ages 45-49,"8,342"
2019,Unemployed,White ONLY,Female,S&E-Related Fields,Ages 50-54,"5,313"
2019,Unemployed,White ONLY,Female,S&E-Related Fields,Ages 55-59,"2,872"
2019,Unemployed,White ONLY,Female,S&E-Related Fields,Ages 60-64,"5,356"
2019,Unemployed,White ONLY,Female,S&E-Related Fields,Ages 65-69,"12,563"
2019,Unemployed,White ONLY,Female,S&E-Related Fields,Ages 70-75,"1,905"
2019,Unemployed,White ONLY,Female,Non-S&E Fields,Ages 24 or younger,"48,888"
2019,Unemployed,White ONLY,Female,Non-S&E Fields,Ages 25-29,"30,144"
2019,Unemployed,White ONLY,Female,Non-S&E Fields,Ages 30-34,"33,748"
2019,Unemployed,White ONLY,Female,Non-S&E Fields,Ages 35-39,"16,134"
2019,Unemployed,White ONLY,Female,Non-S&E Fields,Ages 40-44,"49,928"
2019,Unemployed,White ONLY,Female,Non-S&E Fields,Ages 45-49,"33,355"
2019,Unemployed,White ONLY,Female,Non-S&E Fields,Ages 50-54,"35,906"
2019,Unemployed,White ONLY,Female,Non-S&E Fields,Ages 55-59,"46,000"
2019,Unemployed,White ONLY,Female,Non-S&E Fields,Ages 60-64,"15,572"
2019,Unemployed,White ONLY,Female,Non-S&E Fields,Ages 65-69,"21,174"
2019,Unemployed,White ONLY,Female,Non-S&E Fields,Ages 70-75,"13,227"
2019,Unemployed,White ONLY,Male,Computer and mathematical sciences,Ages 24 or younger,339
2019,Unemployed,White ONLY,Male,Computer and mathematical sciences,Ages 25-29,"5,674"
2019,Unemployed,White ONLY,Male,Computer and mathematical sciences,Ages 30-34,"20,820"
2019,Unemployed,White ONLY,Male,Computer and mathematical sciences,Ages 35-39,"1,050"
2019,Unemployed,White ONLY,Male,Computer and mathematical sciences,Ages 40-44,"3,449"
2019,Unemployed,White ONLY,Male,Computer and mathematical sciences,Ages 45-49,"7,541"
2019,Unemployed,White ONLY,Male,Computer and mathematical sciences,Ages 50-54,"5,720"
2019,Unemployed,White ONLY,Male,Computer and mathematical sciences,Ages 55-59,"4,263"
2019,Unemployed,White ONLY,Male,Computer and mathematical sciences,Ages 60-64,"6,051"
2019,Unemployed,White ONLY,Male,Computer and mathematical sciences,Ages 65-69,"1,867"
2019,Unemployed,White ONLY,Male,"Biological, agricultural and environmental life sciences",Ages 24 or younger,177
2019,Unemployed,White ONLY,Male,"Biological, agricultural and environmental life sciences",Ages 25-29,"3,454"
2019,Unemployed,White ONLY,Male,"Biological, agricultural and environmental life sciences",Ages 30-34,"7,002"
2019,Unemployed,White ONLY,Male,"Biological, agricultural and environmental life sciences",Ages 35-39,103
2019,Unemployed,White ONLY,Male,"Biological, agricultural and environmental life sciences",Ages 40-44,"3,245"
2019,Unemployed,White ONLY,Male,"Biological, agricultural and environmental life sciences",Ages 45-49,"3,620"
2019,Unemployed,White ONLY,Male,"Biological, agricultural and environmental life sciences",Ages 50-54,198
2019,Unemployed,White ONLY,Male,"Biological, agricultural and environmental life sciences",Ages 55-59,"2,032"
2019,Unemployed,White ONLY,Male,"Biological, agricultural and environmental life sciences",Ages 60-64,"3,154"
2019,Unemployed,White ONLY,Male,"Biological, agricultural and environmental life sciences",Ages 65-69,794
2019,Unemployed,White ONLY,Male,"Biological, agricultural and environmental life sciences",Ages 70-75,835
2019,Unemployed,White ONLY,Male,Physical and related sciences,Ages 25-29,301
2019,Unemployed,White ONLY,Male,Physical and related sciences,Ages 30-34,698
2019,Unemployed,White ONLY,Male,Physical and related sciences,Ages 40-44,"1,435"
2019,Unemployed,White ONLY,Male,Physical and related sciences,Ages 45-49,"1,316"
2019,Unemployed,White ONLY,Male,Physical and related sciences,Ages 55-59,787
2019,Unemployed,White ONLY,Male,Physical and related sciences,Ages 60-64,"1,420"
2019,Unemployed,White ONLY,Male,Physical and related sciences,Ages 65-69,"1,059"
2019,Unemployed,White ONLY,Male,Physical and related sciences,Ages 70-75,"1,094"
2019,Unemployed,White ONLY,Male,Social and related sciences,Ages 24 or younger,"3,562"
2019,Unemployed,White ONLY,Male,Social and related sciences,Ages 25-29,"10,067"
2019,Unemployed,White ONLY,Male,Social and related sciences,Ages 30-34,"9,165"
2019,Unemployed,White ONLY,Male,Social and related sciences,Ages 35-39,"4,612"
2019,Unemployed,White ONLY,Male,Social and related sciences,Ages 40-44,"2,814"
2019,Unemployed,White ONLY,Male,Social and related sciences,Ages 45-49,"5,267"
2019,Unemployed,White ONLY,Male,Social and related sciences,Ages 50-54,"3,422"
2019,Unemployed,White ONLY,Male,Social and related sciences,Ages 55-59,"7,962"
2019,Unemployed,White ONLY,Male,Social and related sciences,Ages 60-64,"8,623"
2019,Unemployed,White ONLY,Male,Social and related sciences,Ages 65-69,"3,361"
2019,Unemployed,White ONLY,Male,Social and related sciences,Ages 70-75,"1,651"
2019,Unemployed,White ONLY,Male,Engineering,Ages 24 or younger,286
2019,Unemployed,White ONLY,Male,Engineering,Ages 25-29,"4,848"
2019,Unemployed,White ONLY,Male,Engineering,Ages 30-34,"3,537"
2019,Unemployed,White ONLY,Male,Engineering,Ages 35-39,"3,221"
2019,Unemployed,White ONLY,Male,Engineering,Ages 40-44,"2,905"
2019,Unemployed,White ONLY,Male,Engineering,Ages 45-49,"4,472"
2019,Unemployed,White ONLY,Male,Engineering,Ages 50-54,"1,328"
2019,Unemployed,White ONLY,Male,Engineering,Ages 55-59,"14,842"
2019,Unemployed,White ONLY,Male,Engineering,Ages 60-64,"5,013"
2019,Unemployed,White ONLY,Male,Engineering,Ages 65-69,"9,380"
2019,Unemployed,White ONLY,Male,Engineering,Ages 70-75,"2,565"
2019,Unemployed,White ONLY,Male,S&E-Related Fields,Ages 24 or younger,790
2019,Unemployed,White ONLY,Male,S&E-Related Fields,Ages 25-29,"8,076"
2019,Unemployed,White ONLY,Male,S&E-Related Fields,Ages 30-34,"3,910"
2019,Unemployed,White ONLY,Male,S&E-Related Fields,Ages 35-39,"1,450"
2019,Unemployed,White ONLY,Male,S&E-Related Fields,Ages 40-44,308
2019,Unemployed,White ONLY,Male,S&E-Related Fields,Ages 45-49,"1,165"
2019,Unemployed,White ONLY,Male,S&E-Related Fields,Ages 50-54,"1,895"
2019,Unemployed,White ONLY,Male,S&E-Related Fields,Ages 55-59,"2,994"
2019,Unemployed,White ONLY,Male,S&E-Related Fields,Ages 60-64,"8,414"
2019,Unemployed,White ONLY,Male,S&E-Related Fields,Ages 65-69,"9,001"
2019,Unemployed,White ONLY,Male,S&E-Related Fields,Ages 70-75,"1,175"
2019,Unemployed,White ONLY,Male,Non-S&E Fields,Ages 24 or younger,"25,321"
2019,Unemployed,White ONLY,Male,Non-S&E Fields,Ages 25-29,"6,541"
2019,Unemployed,White ONLY,Male,Non-S&E Fields,Ages 30-34,"48,191"
2019,Unemployed,White ONLY,Male,Non-S&E Fields,Ages 35-39,"35,247"
2019,Unemployed,White ONLY,Male,Non-S&E Fields,Ages 40-44,"29,802"
2019,Unemployed,White ONLY,Male,Non-S&E Fields,Ages 45-49,"40,324"
2019,Unemployed,White ONLY,Male,Non-S&E Fields,Ages 50-54,"34,892"
2019,Unemployed,White ONLY,Male,Non-S&E Fields,Ages 55-59,"56,112"
2019,Unemployed,White ONLY,Male,Non-S&E Fields,Ages 60-64,"24,688"
2019,Unemployed,White ONLY,Male,Non-S&E Fields,Ages 65-69,"47,066"
2019,Unemployed,White ONLY,Male,Non-S&E Fields,Ages 70-75,"12,520"
2019,Unemployed,Native Hawaiian/Other Pacific Islander ONLY,Female,S&E-Related Fields,Ages 60-64,895
2019,Unemployed,Native Hawaiian/Other Pacific Islander ONLY,Female,Non-S&E Fields,Ages 50-54,224
2019,Unemployed,Native Hawaiian/Other Pacific Islander ONLY,Male,Computer and mathematical sciences,Ages 25-29,410
2019,Unemployed,Native Hawaiian/Other Pacific Islander ONLY,Male,Social and related sciences,Ages 55-59,492
2019,Unemployed,Native Hawaiian/Other Pacific Islander ONLY,Male,Non-S&E Fields,Ages 25-29,34
2019,Unemployed,Native Hawaiian/Other Pacific Islander ONLY,Male,Non-S&E Fields,Ages 35-39,161
2019,Unemployed,Multiple Race,Female,Computer and mathematical sciences,Ages 24 or younger,940
2019,Unemployed,Multiple Race,Female,"Biological, agricultural and environmental life sciences",Ages 24 or younger,310
2019,Unemployed,Multiple Race,Female,"Biological, agricultural and environmental life sciences",Ages 25-29,"9,332"
2019,Unemployed,Multiple Race,Female,Physical and related sciences,Ages 25-29,"3,635"
2019,Unemployed,Multiple Race,Female,Physical and related sciences,Ages 60-64,69
2019,Unemployed,Multiple Race,Female,Social and related sciences,Ages 24 or younger,546
2019,Unemployed,Multiple Race,Female,Social and related sciences,Ages 25-29,"2,582"
2019,Unemployed,Multiple Race,Female,Social and related sciences,Ages 30-34,320
2019,Unemployed,Multiple Race,Female,Social and related sciences,Ages 35-39,639
2019,Unemployed,Multiple Race,Female,Social and related sciences,Ages 40-44,"2,956"
2019,Unemployed,Multiple Race,Female,Engineering,Ages 24 or younger,715
2019,Unemployed,Multiple Race,Female,S&E-Related Fields,Ages 25-29,60
2019,Unemployed,Multiple Race,Female,S&E-Related Fields,Ages 30-34,70
2019,Unemployed,Multiple Race,Female,S&E-Related Fields,Ages 45-49,610
2019,Unemployed,Multiple Race,Female,Non-S&E Fields,Ages 24 or younger,955
2019,Unemployed,Multiple Race,Female,Non-S&E Fields,Ages 25-29,71
2019,Unemployed,Multiple Race,Female,Non-S&E Fields,Ages 30-34,227
